event_idx,ts_ns,best_bid,best_ask,bid_size,ask_size,mid,microprice,spread,imb1,imb5,imb10
94,1784620061774402800,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
95,1784620061774402800,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
96,1784620061774402800,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
97,1784620061774402800,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
98,1784620061774402800,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
99,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
100,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
101,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
102,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.6730078691
103,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.6730078691
104,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.6730078691
105,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
106,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
107,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
108,1784620061774720000,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
109,1784620061774969300,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
110,1784620061774969300,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
111,1784620061774969300,66093.64,66093.65,0.09599332,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871402,0.975294302416,0.668935733482
112,1784620061774969300,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
113,1784620061774969300,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
114,1784620061774969300,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
115,1784620061774969300,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
116,1784620061774969300,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
117,1784620061774969300,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
118,1784620061774969300,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
119,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
120,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
121,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
122,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
123,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
124,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.667830631248
125,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.667830631248
126,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
127,1784620061775136800,66093.64,66093.65,0.09599324,1.7e-05,66093.645,66093.6499982,0.00999999999476,0.999645871107,0.975294300849,0.668935718453
